Chromosome	Proportion	CN	Segment_location	Segment_length	Subgroup	Stage
chr17	0.222972972972973	>2	67725000.5	549999	ER+ Typical	DCIS
chr11	0.128378378378378	>2	67900000.5	199999	ER+ Typical	DCIS
chr14	0.0202702702702703	>2	67975000.5	49999	ER+ Typical	DCIS
chr17	0.216216216216216	>2	68025000.5	49999	ER+ Typical	DCIS
chr1	0.0540540540540541	>2	67875000.5	449999	ER+ Typical	DCIS
chr14	0.0202702702702703	>2	68050000.5	99999	ER+ Typical	DCIS
chr6	0.0540540540540541	>2	68025000.5	449999	ER+ Typical	DCIS
chr4	0.0405405405405405	>2	68125000.5	249999	ER+ Typical	DCIS
chr16	0.0337837837837838	>2	68025000.5	549999	ER+ Typical	DCIS
chr6	0.0540540540540541	>2	68275000.5	49999	ER+ Typical	DCIS
chr12	0.114864864864865	>2	67725000.5	1249999	ER+ Typical	DCIS
chr7	0.216216216216216	>2	68000000.5	699999	ER+ Typical	DCIS
chr3	0.0135135135135135	>2	68025000.5	649999	ER+ Typical	DCIS
chr6	0.0540540540540541	>2	68325000.5	49999	ER+ Typical	DCIS
chr1	0.0472972972972973	>2	68250000.5	299999	ER+ Typical	DCIS
chr5	0.0743243243243243	>2	67875000.5	1149999	ER+ Typical	DCIS
chr4	0.0405405405405405	>2	68350000.5	199999	ER+ Typical	DCIS
chr6	0.0540540540540541	>2	68400000.5	99999	ER+ Typical	DCIS
chr9	0.0202702702702703	>2	65100000.5	6799999	ER+ Typical	DCIS
chr8	0.202702702702703	>2	67950000.5	1099999	ER+ Typical	DCIS
chr17	0.209459459459459	>2	68275000.5	449999	ER+ Typical	DCIS
chr3	0.0135135135135135	>2	68425000.5	149999	ER+ Typical	DCIS
chr7	0.222972972972973	>2	68450000.5	199999	ER+ Typical	DCIS
chr6	0.0540540540540541	>2	68525000.5	149999	ER+ Typical	DCIS
chr17	0.209459459459459	>2	68550000.5	99999	ER+ Typical	DCIS
chr11	0.148648648648649	>2	68325000.5	649999	ER+ Typical	DCIS
chr14	0.0202702702702703	>2	68375000.5	549999	ER+ Typical	DCIS
chr5	0.0743243243243243	>2	68575000.5	249999	ER+ Typical	DCIS
chr17	0.209459459459459	>2	68650000.5	99999	ER+ Typical	DCIS
chr11	0.168918918918919	>2	68675000.5	49999	ER+ Typical	DCIS
chr14	0.0202702702702703	>2	68700000.5	99999	ER+ Typical	DCIS
chr2	0.027027027027027	>2	67425000.5	2749999	ER+ Typical	DCIS
chr9	0.0202702702702703	>2	68650000.5	299999	ER+ Typical	DCIS
chr11	0.168918918918919	>2	68750000.5	99999	ER+ Typical	DCIS
chr14	0.0202702702702703	>2	68775000.5	49999	ER+ Typical	DCIS
chr11	0.175675675675676	>2	68825000.5	49999	ER+ Typical	DCIS
chr14	0.0202702702702703	>2	68825000.5	49999	ER+ Typical	DCIS
chr9	0.0202702702702703	>2	68850000.5	99999	ER+ Typical	DCIS
chr11	0.182432432432432	>2	68875000.5	49999	ER+ Typical	DCIS
chr14	0.0135135135135135	>2	68900000.5	99999	ER+ Typical	DCIS
chr15	0.0743243243243243	>2	66800000.5	4399999	ER+ Typical	DCIS
chr3	0.0135135135135135	>2	68750000.5	499999	ER+ Typical	DCIS
chr17	0.216216216216216	>2	68850000.5	299999	ER+ Typical	DCIS
chr9	0.0202702702702703	>2	68950000.5	99999	ER+ Typical	DCIS
chr14	0.0135135135135135	>2	68975000.5	49999	ER+ Typical	DCIS
chr11	0.182432432432432	>2	68975000.5	149999	ER+ Typical	DCIS
chr14	0.0135135135135135	>2	69025000.5	49999	ER+ Typical	DCIS
chr15	0.0743243243243243	>2	69025000.5	49999	ER+ Typical	DCIS
chr7	0.222972972972973	>2	68825000.5	549999	ER+ Typical	DCIS
chr11	0.189189189189189	>2	69075000.5	49999	ER+ Typical	DCIS
chr14	0.0135135135135135	>2	69075000.5	49999	ER+ Typical	DCIS
chr15	0.0743243243243243	>2	69075000.5	49999	ER+ Typical	DCIS
chr2	0.027027027027027	>2	68975000.5	349999	ER+ Typical	DCIS
chr17	0.222972972972973	>2	69075000.5	149999	ER+ Typical	DCIS
chr11	0.195945945945946	>2	69125000.5	49999	ER+ Typical	DCIS
chr14	0.0135135135135135	>2	69125000.5	49999	ER+ Typical	DCIS
chr7	0.222972972972973	>2	69125000.5	49999	ER+ Typical	DCIS
chr11	0.202702702702703	>2	69175000.5	49999	ER+ Typical	DCIS
chr14	0.0135135135135135	>2	69175000.5	49999	ER+ Typical	DCIS
chr7	0.222972972972973	>2	69175000.5	49999	ER+ Typical	DCIS
chr10	0.0540540540540541	>2	67600000.5	3299999	ER+ Typical	DCIS
chr8	0.202702702702703	>2	68875000.5	749999	ER+ Typical	DCIS
chr14	0.0135135135135135	>2	69225000.5	49999	ER+ Typical	DCIS
chr16	0.027027027027027	>2	68800000.5	999999	ER+ Typical	DCIS
chr6	0.0540540540540541	>2	68950000.5	699999	ER+ Typical	DCIS
chr11	0.209459459459459	>2	69250000.5	99999	ER+ Typical	DCIS
chr14	0.0135135135135135	>2	69325000.5	149999	ER+ Typical	DCIS
chr13	0.0202702702702703	>2	68250000.5	2399999	ER+ Typical	DCIS
chr5	0.0743243243243243	>2	69100000.5	799999	ER+ Typical	DCIS
chr7	0.216216216216216	>2	69350000.5	299999	ER+ Typical	DCIS
chr11	0.222972972972973	>2	69400000.5	199999	ER+ Typical	DCIS
chr17	0.222972972972973	>2	69350000.5	399999	ER+ Typical	DCIS
chr7	0.216216216216216	>2	69525000.5	49999	ER+ Typical	DCIS
chr14	0.0135135135135135	>2	69525000.5	249999	ER+ Typical	DCIS
chr11	0.22972972972973	>2	69575000.5	149999	ER+ Typical	DCIS
chr12	0.114864864864865	>2	69025000.5	1349999	ER+ Typical	DCIS
chr4	0.0405405405405405	>2	69075000.5	1249999	ER+ Typical	DCIS
chr11	0.222972972972973	>2	69675000.5	49999	ER+ Typical	DCIS
chr8	0.202702702702703	>2	69500000.5	499999	ER+ Typical	DCIS
chr14	0.0135135135135135	>2	69700000.5	99999	ER+ Typical	DCIS
chr11	0.236486486486486	>2	69725000.5	49999	ER+ Typical	DCIS
chr12	0.114864864864865	>2	69750000.5	99999	ER+ Typical	DCIS
chr4	0.0405405405405405	>2	69750000.5	99999	ER+ Typical	DCIS
chr11	0.236486486486486	>2	69775000.5	49999	ER+ Typical	DCIS
chr18	0.0202702702702703	>2	68750000.5	2199999	ER+ Typical	DCIS
chr3	0.0135135135135135	>2	69425000.5	849999	ER+ Typical	DCIS
chr17	0.222972972972973	>2	69700000.5	299999	ER+ Typical	DCIS
chr8	0.202702702702703	>2	69800000.5	99999	ER+ Typical	DCIS
chr11	0.243243243243243	>2	69850000.5	99999	ER+ Typical	DCIS
chr11	0.236486486486486	>2	69925000.5	49999	ER+ Typical	DCIS
chr10	0.0540540540540541	>2	69625000.5	749999	ER+ Typical	DCIS
chr4	0.0472972972972973	>2	69900000.5	199999	ER+ Typical	DCIS
chr17	0.222972972972973	>2	69925000.5	149999	ER+ Typical	DCIS
chr11	0.222972972972973	>2	69975000.5	49999	ER+ Typical	DCIS
chr17	0.216216216216216	>2	70025000.5	49999	ER+ Typical	DCIS
chr14	0.0135135135135135	>2	69925000.5	349999	ER+ Typical	DCIS
chr12	0.114864864864865	>2	69975000.5	349999	ER+ Typical	DCIS
chr8	0.209459459459459	>2	70000000.5	299999	ER+ Typical	DCIS
chr11	0.202702702702703	>2	70100000.5	199999	ER+ Typical	DCIS
chr17	0.216216216216216	>2	70150000.5	199999	ER+ Typical	DCIS
chr11	0.195945945945946	>2	70225000.5	49999	ER+ Typical	DCIS
chr11	0.195945945945946	>2	70300000.5	99999	ER+ Typical	DCIS
chr17	0.216216216216216	>2	70325000.5	149999	ER+ Typical	DCIS
chr11	0.195945945945946	>2	70375000.5	49999	ER+ Typical	DCIS
chr11	0.189189189189189	>2	70425000.5	49999	ER+ Typical	DCIS
chr17	0.209459459459459	>2	70425000.5	49999	ER+ Typical	DCIS
chr6	0.0472972972972973	>2	69900000.5	1199999	ER+ Typical	DCIS
chr7	0.216216216216216	>2	70025000.5	949999	ER+ Typical	DCIS
chr3	0.0135135135135135	>2	70175000.5	649999	ER+ Typical	DCIS
chr11	0.182432432432432	>2	70475000.5	49999	ER+ Typical	DCIS
chr15	0.0743243243243243	>2	69825000.5	1449999	ER+ Typical	DCIS
chr17	0.202702702702703	>2	70500000.5	99999	ER+ Typical	DCIS
chr9	0.0202702702702703	>2	69825000.5	1649999	ER+ Typical	DCIS
chr11	0.175675675675676	>2	70575000.5	149999	ER+ Typical	DCIS
chr3	0.0135135135135135	>2	70575000.5	149999	ER+ Typical	DCIS
chr10	0.0540540540540541	>2	70350000.5	699999	ER+ Typical	DCIS
chr11	0.168918918918919	>2	70675000.5	49999	ER+ Typical	DCIS
chr18	0.0202702702702703	>2	70325000.5	949999	ER+ Typical	DCIS
chr4	0.0405405405405405	>2	70400000.5	799999	ER+ Typical	DCIS
chr6	0.0472972972972973	>2	70650000.5	299999	ER+ Typical	DCIS
chr7	0.216216216216216	>2	70650000.5	299999	ER+ Typical	DCIS
chr11	0.148648648648649	>2	70750000.5	99999	ER+ Typical	DCIS
chr6	0.0405405405405405	>2	70825000.5	49999	ER+ Typical	DCIS
chr7	0.222972972972973	>2	70825000.5	49999	ER+ Typical	DCIS
chr17	0.195945945945946	>2	70725000.5	349999	ER+ Typical	DCIS
chr9	0.0202702702702703	>2	70775000.5	249999	ER+ Typical	DCIS
chr7	0.243243243243243	>2	70875000.5	49999	ER+ Typical	DCIS
chr8	0.202702702702703	>2	70550000.5	799999	ER+ Typical	DCIS
chr3	0.0135135135135135	>2	70800000.5	299999	ER+ Typical	DCIS
chr10	0.0540540540540541	>2	70825000.5	249999	ER+ Typical	DCIS
chr11	0.141891891891892	>2	70875000.5	149999	ER+ Typical	DCIS
chr4	0.0540540540540541	>2	70875000.5	149999	ER+ Typical	DCIS
chr7	0.243243243243243	>2	70925000.5	49999	ER+ Typical	DCIS
chr17	0.195945945945946	>2	70950000.5	99999	ER+ Typical	DCIS
chr11	0.141891891891892	>2	70975000.5	49999	ER+ Typical	DCIS
chr7	0.243243243243243	>2	70975000.5	49999	ER+ Typical	DCIS
chr15	0.0743243243243243	>2	70800000.5	499999	ER+ Typical	DCIS
chr6	0.0337837837837838	>2	70950000.5	199999	ER+ Typical	DCIS
chr11	0.141891891891892	>2	71075000.5	149999	ER+ Typical	DCIS
chr13	0.0202702702702703	>2	70325000.5	1749999	ER+ Typical	DCIS
chr18	0.0202702702702703	>2	71000000.5	399999	ER+ Typical	DCIS
chr6	0.0337837837837838	>2	71150000.5	199999	ER+ Typical	DCIS
chr13	0.0202702702702703	>2	71225000.5	49999	ER+ Typical	DCIS
chr16	0.027027027027027	>2	70300000.5	1999999	ER+ Typical	DCIS
chr3	0.0135135135135135	>2	71125000.5	349999	ER+ Typical	DCIS
chr11	0.141891891891892	>2	71225000.5	149999	ER+ Typical	DCIS
chr10	0.0472972972972973	>2	71150000.5	399999	ER+ Typical	DCIS
chr17	0.195945945945946	>2	71175000.5	349999	ER+ Typical	DCIS
chr12	0.114864864864865	>2	70775000.5	1249999	ER+ Typical	DCIS
chr7	0.243243243243243	>2	71225000.5	449999	ER+ Typical	DCIS
chr11	0.141891891891892	>2	71375000.5	149999	ER+ Typical	DCIS
chr17	0.195945945945946	>2	71400000.5	99999	ER+ Typical	DCIS
chr13	0.0202702702702703	>2	71375000.5	249999	ER+ Typical	DCIS
chr11	0.135135135135135	>2	71475000.5	49999	ER+ Typical	DCIS
chr11	0.135135135135135	>2	71525000.5	49999	ER+ Typical	DCIS
chr17	0.202702702702703	>2	71525000.5	149999	ER+ Typical	DCIS
chr11	0.135135135135135	>2	71575000.5	49999	ER+ Typical	DCIS
chr6	0.0337837837837838	>2	71450000.5	399999	ER+ Typical	DCIS
chr15	0.0743243243243243	>2	71375000.5	649999	ER+ Typical	DCIS
chr18	0.0202702702702703	>2	71450000.5	499999	ER+ Typical	DCIS
chr8	0.209459459459459	>2	71350000.5	799999	ER+ Typical	DCIS
chr16	0.027027027027027	>2	71525000.5	449999	ER+ Typical	DCIS
chr17	0.209459459459459	>2	71675000.5	149999	ER+ Typical	DCIS
chr5	0.0743243243243243	>2	70650000.5	2299999	ER+ Typical	DCIS
chr15	0.0743243243243243	>2	71750000.5	99999	ER+ Typical	DCIS
chr6	0.0337837837837838	>2	71750000.5	199999	ER+ Typical	DCIS
chr16	0.027027027027027	>2	71800000.5	99999	ER+ Typical	DCIS
chr18	0.0202702702702703	>2	71800000.5	199999	ER+ Typical	DCIS
chr15	0.0743243243243243	>2	71850000.5	99999	ER+ Typical	DCIS
chr11	0.108108108108108	>2	71775000.5	349999	ER+ Typical	DCIS
chr17	0.202702702702703	>2	71850000.5	199999	ER+ Typical	DCIS
chr15	0.0743243243243243	>2	71925000.5	49999	ER+ Typical	DCIS
chr18	0.0202702702702703	>2	71925000.5	49999	ER+ Typical	DCIS
chr1	0.0472972972972973	>2	70200000.5	3599999	ER+ Typical	DCIS
chr13	0.0202702702702703	>2	71750000.5	499999	ER+ Typical	DCIS
chr6	0.0337837837837838	>2	71925000.5	149999	ER+ Typical	DCIS
chr18	0.0202702702702703	>2	72000000.5	99999	ER+ Typical	DCIS
chr17	0.195945945945946	>2	72025000.5	149999	ER+ Typical	DCIS
chr11	0.108108108108108	>2	72100000.5	299999	ER+ Typical	DCIS
chr13	0.0202702702702703	>2	72150000.5	299999	ER+ Typical	DCIS
chr17	0.195945945945946	>2	72200000.5	199999	ER+ Typical	DCIS
chr11	0.108108108108108	>2	72300000.5	99999	ER+ Typical	DCIS
chr17	0.189189189189189	>2	72325000.5	49999	ER+ Typical	DCIS
chr5	0.0743243243243243	>2	72100000.5	599999	ER+ Typical	DCIS
chr6	0.0337837837837838	>2	72200000.5	399999	ER+ Typical	DCIS
chr13	0.0202702702702703	>2	72350000.5	99999	ER+ Typical	DCIS
chr11	0.141891891891892	>2	72375000.5	49999	ER+ Typical	DCIS
chr17	0.195945945945946	>2	72375000.5	49999	ER+ Typical	DCIS
chr3	0.0202702702702703	>2	71875000.5	1149999	ER+ Typical	DCIS
chr7	0.25	>2	71950000.5	999999	ER+ Typical	DCIS
chr11	0.141891891891892	>2	72425000.5	49999	ER+ Typical	DCIS
chr13	0.0202702702702703	>2	72425000.5	49999	ER+ Typical	DCIS
chr17	0.195945945945946	>2	72425000.5	49999	ER+ Typical	DCIS
chr12	0.108108108108108	>2	71950000.5	1099999	ER+ Typical	DCIS
chr11	0.148648648648649	>2	72475000.5	49999	ER+ Typical	DCIS
chr7	0.243243243243243	>2	72475000.5	49999	ER+ Typical	DCIS
chr17	0.189189189189189	>2	72500000.5	99999	ER+ Typical	DCIS
chr10	0.0472972972972973	>2	71975000.5	1249999	ER+ Typical	DCIS
chr15	0.0743243243243243	>2	72325000.5	749999	ER+ Typical	DCIS
chr4	0.0540540540540541	>2	71850000.5	1799999	ER+ Typical	DCIS
chr15	0.0743243243243243	>2	72750000.5	99999	ER+ Typical	DCIS
chr3	0.0202702702702703	>2	72650000.5	399999	ER+ Typical	DCIS
chr8	0.209459459459459	>2	72350000.5	1199999	ER+ Typical	DCIS
chr10	0.0540540540540541	>2	72800000.5	399999	ER+ Typical	DCIS
chr8	0.202702702702703	>2	72975000.5	49999	ER+ Typical	DCIS
chr1	0.0472972972972973	>2	72525000.5	1049999	ER+ Typical	DCIS
chr11	0.135135135135135	>2	72825000.5	649999	ER+ Typical	DCIS
chr15	0.0743243243243243	>2	73000000.5	399999	ER+ Typical	DCIS
chr11	0.141891891891892	>2	73175000.5	49999	ER+ Typical	DCIS
chr14	0.0135135135135135	>2	71675000.5	3149999	ER+ Typical	DCIS
chr8	0.209459459459459	>2	73125000.5	249999	ER+ Typical	DCIS
chr15	0.0810810810810811	>2	73225000.5	49999	ER+ Typical	DCIS
chr7	0.189189189189189	>2	72900000.5	799999	ER+ Typical	DCIS
chr9	0.0202702702702703	>2	72125000.5	2449999	ER+ Typical	DCIS
chr12	0.108108108108108	>2	72925000.5	849999	ER+ Typical	DCIS
chr7	0.189189189189189	>2	73325000.5	49999	ER+ Typical	DCIS
chr10	0.0540540540540541	>2	73200000.5	399999	ER+ Typical	DCIS
chr8	0.209459459459459	>2	73325000.5	149999	ER+ Typical	DCIS
chr17	0.189189189189189	>2	73000000.5	899999	ER+ Typical	DCIS
chr11	0.135135135135135	>2	73325000.5	249999	ER+ Typical	DCIS
chr7	0.189189189189189	>2	73400000.5	99999	ER+ Typical	DCIS
chr7	0.168918918918919	>2	73475000.5	49999	ER+ Typical	DCIS
chr1	0.0472972972972973	>2	73300000.5	499999	ER+ Typical	DCIS
chr7	0.168918918918919	>2	73525000.5	49999	ER+ Typical	DCIS
chr2	0.027027027027027	>2	71375000.5	4449999	ER+ Typical	DCIS
chr9	0.0202702702702703	>2	73475000.5	249999	ER+ Typical	DCIS
chr11	0.108108108108108	>2	73550000.5	199999	ER+ Typical	DCIS
chr17	0.195945945945946	>2	73550000.5	199999	ER+ Typical	DCIS
chr9	0.0202702702702703	>2	73625000.5	49999	ER+ Typical	DCIS
chr6	0.027027027027027	>2	73050000.5	1299999	ER+ Typical	DCIS
chr18	0.0202702702702703	>2	72900000.5	1699999	ER+ Typical	DCIS
chr10	0.0540540540540541	>2	73600000.5	399999	ER+ Typical	DCIS
chr8	0.216216216216216	>2	73600000.5	399999	ER+ Typical	DCIS
chr11	0.114864864864865	>2	73725000.5	149999	ER+ Typical	DCIS
chr17	0.195945945945946	>2	73725000.5	149999	ER+ Typical	DCIS
chr6	0.027027027027027	>2	73800000.5	199999	ER+ Typical	DCIS
chr4	0.0540540540540541	>2	73400000.5	1299999	ER+ Typical	DCIS
chr7	0.162162162162162	>2	73800000.5	499999	ER+ Typical	DCIS
chr11	0.114864864864865	>2	73925000.5	249999	ER+ Typical	DCIS
chr9	0.0202702702702703	>2	73900000.5	499999	ER+ Typical	DCIS
chr11	0.114864864864865	>2	74100000.5	99999	ER+ Typical	DCIS
chr11	0.108108108108108	>2	74175000.5	49999	ER+ Typical	DCIS
chr16	0.027027027027027	>2	73075000.5	2449999	ER+ Typical	DCIS
chr8	0.209459459459459	>2	74050000.5	499999	ER+ Typical	DCIS
chr15	0.0810810810810811	>2	73825000.5	1149999	ER+ Typical	DCIS
chr11	0.121621621621622	>2	74325000.5	249999	ER+ Typical	DCIS
chr2	0.027027027027027	>2	74050000.5	899999	ER+ Typical	DCIS
chr8	0.209459459459459	>2	74400000.5	199999	ER+ Typical	DCIS
chr14	0.0135135135135135	>2	73900000.5	1299999	ER+ Typical	DCIS
chr6	0.027027027027027	>2	74225000.5	649999	ER+ Typical	DCIS
chr11	0.114864864864865	>2	74500000.5	99999	ER+ Typical	DCIS
chr10	0.0540540540540541	>2	74200000.5	799999	ER+ Typical	DCIS
chr15	0.0743243243243243	>2	74500000.5	199999	ER+ Typical	DCIS
chr12	0.108108108108108	>2	74000000.5	1299999	ER+ Typical	DCIS
chr17	0.189189189189189	>2	74250000.5	899999	ER+ Typical	DCIS
chr7	0.162162162162162	>2	74375000.5	649999	ER+ Typical	DCIS
chr11	0.121621621621622	>2	74625000.5	149999	ER+ Typical	DCIS
chr14	0.0135135135135135	>2	74625000.5	149999	ER+ Typical	DCIS
chr5	0.0743243243243243	>2	73575000.5	2349999	ER+ Typical	DCIS
chr11	0.114864864864865	>2	74725000.5	49999	ER+ Typical	DCIS
chr17	0.182432432432432	>2	74725000.5	49999	ER+ Typical	DCIS
chr8	0.216216216216216	>2	74650000.5	299999	ER+ Typical	DCIS
chr14	0.0135135135135135	>2	74750000.5	99999	ER+ Typical	DCIS
chr11	0.114864864864865	>2	74775000.5	49999	ER+ Typical	DCIS
chr17	0.168918918918919	>2	74775000.5	49999	ER+ Typical	DCIS
chr8	0.209459459459459	>2	74825000.5	49999	ER+ Typical	DCIS
chr10	0.0472972972972973	>2	74750000.5	299999	ER+ Typical	DCIS
chr17	0.168918918918919	>2	74850000.5	99999	ER+ Typical	DCIS
chr18	0.0135135135135135	>2	74350000.5	1199999	ER+ Typical	DCIS
chr4	0.0540540540540541	>2	74500000.5	899999	ER+ Typical	DCIS
chr8	0.216216216216216	>2	74900000.5	99999	ER+ Typical	DCIS
chr14	0.0135135135135135	>2	74900000.5	199999	ER+ Typical	DCIS
chr3	0.0202702702702703	>2	73950000.5	2199999	ER+ Typical	DCIS
chr11	0.114864864864865	>2	74925000.5	249999	ER+ Typical	DCIS
chr11	0.114864864864865	>2	75075000.5	49999	ER+ Typical	DCIS
chr6	0.027027027027027	>2	74850000.5	599999	ER+ Typical	DCIS
chr17	0.168918918918919	>2	75025000.5	249999	ER+ Typical	DCIS
chr11	0.108108108108108	>2	75125000.5	49999	ER+ Typical	DCIS
chr13	0.0202702702702703	>2	73850000.5	2799999	ER+ Typical	DCIS
chr10	0.0472972972972973	>2	75075000.5	349999	ER+ Typical	DCIS
chr14	0.0135135135135135	>2	75125000.5	249999	ER+ Typical	DCIS
chr11	0.114864864864865	>2	75200000.5	99999	ER+ Typical	DCIS
chr18	0.00675675675675676	>2	75125000.5	349999	ER+ Typical	DCIS
chr6	0.027027027027027	>2	75225000.5	149999	ER+ Typical	DCIS
chr10	0.0540540540540541	>2	75275000.5	49999	ER+ Typical	DCIS
chr17	0.175675675675676	>2	75250000.5	199999	ER+ Typical	DCIS
chr8	0.216216216216216	>2	75175000.5	449999	ER+ Typical	DCIS
chr11	0.128378378378378	>2	75350000.5	199999	ER+ Typical	DCIS
chr6	0.027027027027027	>2	75375000.5	149999	ER+ Typical	DCIS
chr17	0.175675675675676	>2	75400000.5	99999	ER+ Typical	DCIS
chr16	0.0202702702702703	>2	74925000.5	1249999	ER+ Typical	DCIS
chr12	0.108108108108108	>2	75150000.5	999999	ER+ Typical	DCIS
chr10	0.0540540540540541	>2	75475000.5	349999	ER+ Typical	DCIS
chr2	0.027027027027027	>2	75100000.5	1199999	ER+ Typical	DCIS
chr3	0.0202702702702703	>2	75375000.5	649999	ER+ Typical	DCIS
chr6	0.027027027027027	>2	75600000.5	299999	ER+ Typical	DCIS
chr17	0.175675675675676	>2	75625000.5	349999	ER+ Typical	DCIS
chr8	0.216216216216216	>2	75625000.5	449999	ER+ Typical	DCIS
chr11	0.121621621621622	>2	75650000.5	399999	ER+ Typical	DCIS
chr16	0.027027027027027	>2	75700000.5	299999	ER+ Typical	DCIS
chr6	0.027027027027027	>2	75800000.5	99999	ER+ Typical	DCIS
chr7	0.162162162162162	>2	75300000.5	1199999	ER+ Typical	DCIS
chr14	0.0135135135135135	>2	75575000.5	649999	ER+ Typical	DCIS
chr17	0.168918918918919	>2	75850000.5	99999	ER+ Typical	DCIS
chr12	0.108108108108108	>2	75800000.5	299999	ER+ Typical	DCIS
chr6	0.0202702702702703	>2	75900000.5	99999	ER+ Typical	DCIS
chr4	0.0540540540540541	>2	75475000.5	1049999	ER+ Typical	DCIS
chr14	0.0135135135135135	>2	75950000.5	99999	ER+ Typical	DCIS
chr17	0.168918918918919	>2	75950000.5	99999	ER+ Typical	DCIS
chr10	0.0540540540540541	>2	75850000.5	399999	ER+ Typical	DCIS
chr14	0.0135135135135135	>2	76025000.5	49999	ER+ Typical	DCIS
chr11	0.114864864864865	>2	75975000.5	249999	ER+ Typical	DCIS
chr7	0.162162162162162	>2	76000000.5	199999	ER+ Typical	DCIS
chr12	0.108108108108108	>2	76025000.5	149999	ER+ Typical	DCIS
chr4	0.0540540540540541	>2	76050000.5	99999	ER+ Typical	DCIS
chr12	0.108108108108108	>2	76125000.5	49999	ER+ Typical	DCIS
chr1	0.0472972972972973	>2	74875000.5	2649999	ER+ Typical	DCIS
chr3	0.0135135135135135	>2	75950000.5	499999	ER+ Typical	DCIS
chr3	0.0202702702702703	>2	76225000.5	49999	ER+ Typical	DCIS
chr2	0.027027027027027	>2	76000000.5	599999	ER+ Typical	DCIS
chr6	0.0202702702702703	>2	76125000.5	349999	ER+ Typical	DCIS
chr17	0.162162162162162	>2	76150000.5	299999	ER+ Typical	DCIS
chr12	0.108108108108108	>2	76225000.5	149999	ER+ Typical	DCIS
chr9	0.0202702702702703	>2	75250000.5	2199999	ER+ Typical	DCIS
chr11	0.114864864864865	>2	76225000.5	249999	ER+ Typical	DCIS
chr12	0.108108108108108	>2	76325000.5	49999	ER+ Typical	DCIS
chr16	0.0202702702702703	>2	76125000.5	549999	ER+ Typical	DCIS
chr3	0.0202702702702703	>2	76350000.5	199999	ER+ Typical	DCIS
chr2	0.027027027027027	>2	76375000.5	149999	ER+ Typical	DCIS
chr4	0.0540540540540541	>2	76300000.5	399999	ER+ Typical	DCIS
chr17	0.162162162162162	>2	76400000.5	199999	ER+ Typical	DCIS
chr12	0.101351351351351	>2	76425000.5	149999	ER+ Typical	DCIS
chr11	0.108108108108108	>2	76450000.5	199999	ER+ Typical	DCIS
chr18	0.0135135135135135	>2	76000000.5	1399999	ER+ Typical	DCIS
chr2	0.027027027027027	>2	76575000.5	249999	ER+ Typical	DCIS
chr17	0.155405405405405	>2	76600000.5	199999	ER+ Typical	DCIS
chr11	0.108108108108108	>2	76625000.5	149999	ER+ Typical	DCIS
chr4	0.0608108108108108	>2	76625000.5	249999	ER+ Typical	DCIS
chr17	0.148648648648649	>2	76725000.5	49999	ER+ Typical	DCIS
chr8	0.216216216216216	>2	76325000.5	949999	ER+ Typical	DCIS
chr10	0.0540540540540541	>2	76425000.5	749999	ER+ Typical	DCIS
chr6	0.0202702702702703	>2	76550000.5	499999	ER+ Typical	DCIS
chr4	0.0608108108108108	>2	76775000.5	49999	ER+ Typical	DCIS
chr2	0.0337837837837838	>2	76775000.5	149999	ER+ Typical	DCIS
chr15	0.0743243243243243	>2	75750000.5	2299999	ER+ Typical	DCIS
chr1	0.0472972972972973	>2	76550000.5	699999	ER+ Typical	DCIS
chr10	0.0540540540540541	>2	76875000.5	149999	ER+ Typical	DCIS
chr18	0.0135135135135135	>2	76850000.5	299999	ER+ Typical	DCIS
chr10	0.0472972972972973	>2	76975000.5	49999	ER+ Typical	DCIS
chr6	0.027027027027027	>2	76925000.5	249999	ER+ Typical	DCIS
chr18	0.0135135135135135	>2	77025000.5	49999	ER+ Typical	DCIS
chr17	0.148648648648649	>2	76925000.5	349999	ER+ Typical	DCIS
chr10	0.0472972972972973	>2	77050000.5	99999	ER+ Typical	DCIS
chr16	0.0202702702702703	>2	76775000.5	749999	ER+ Typical	DCIS
chr11	0.101351351351351	>2	76925000.5	449999	ER+ Typical	DCIS
chr4	0.0540540540540541	>2	76975000.5	349999	ER+ Typical	DCIS
chr18	0.0135135135135135	>2	77100000.5	99999	ER+ Typical	DCIS
chr10	0.0472972972972973	>2	77125000.5	49999	ER+ Typical	DCIS
